graph_id,src,dst,weight
24,35,0,0.9020060229013558
24,38,43,0.9103242016404296
24,40,5,0.8356378566094183
24,42,7,0.8719050857264615
24,42,13,0.8327623079018899
24,42,46,0.8010035249473907
24,42,48,0.8494481231329992
24,43,38,0.9103242016404296
24,43,50,0.8016036954106406
24,45,10,0.8372132475840527
24,46,11,0.8160659608241029
24,46,42,0.8010035249473907
24,47,12,0.8426969080362618
24,48,7,0.8517925977910901
24,48,13,0.8499827207875813
24,48,42,0.8494481231329992
24,49,14,0.8953998016452688
24,50,43,0.8016036954106406
24,51,16,0.8233919064985861
24,52,17,0.8839663494443578
24,53,55,0.8006272804423639
24,55,53,0.8006272804423639
24,56,21,0.838497217641092
24,57,22,0.8937423524185294
24,57,24,0.8577581869308827
24,57,59,0.900302847224309
24,59,24,0.8737492856455972
24,59,57,0.900302847224309
24,60,25,0.8352294675596603
24,61,26,0.8445382377018876
24,64,29,0.8309863137871153
24,65,30,0.8788378919306957
25,0,35,0.9091180066736435
25,2,37,0.9000337191085019
25,5,11,0.8060748911513423
25,5,21,0.8478018366352958
25,5,40,0.8831775556777579
25,7,13,0.8950325485847436
25,7,42,0.8943533578653656
25,7,48,0.8631994323456536
25,10,45,0.8563886753480154
25,11,5,0.8060748911513423
25,11,13,0.823290885493739
25,11,21,0.8495126490550681
25,11,46,0.8221573799734707
25,11,48,0.8459285699915144
25,13,7,0.8950325485847436
25,13,11,0.823290885493739
25,13,42,0.8826163214817401
25,13,48,0.8861729026353736
25,14,49,0.8144085505617001
25,17,52,0.8495713402104215
25,21,5,0.8478018366352958
25,21,11,0.8495126490550681
25,21,48,0.8266168534735423
25,22,24,0.8361734613748624
25,22,57,0.8694819167878112
25,24,22,0.8361734613748624
25,24,57,0.8102018623499992
25,24,59,0.8563853082508807
25,25,60,0.8920181987185665
25,26,61,0.80134370539643
25,28,63,0.8043815668845778
25,29,64,0.8834660203385906
25,30,65,0.8230399183682622
25,31,66,0.8338918979186166
25,35,0,0.9091180066736435
25,37,2,0.9000337191085019
25,40,5,0.8831775556777579
25,42,7,0.8943533578653656
25,42,13,0.8826163214817401
25,42,48,0.8468034107217259
25,45,10,0.8563886753480154
25,46,11,0.8221573799734707
25,46,48,0.8130192704723842
25,48,7,0.8631994323456536
25,48,11,0.8459285699915144
25,48,13,0.8861729026353736
25,48,21,0.8266168534735423
25,48,42,0.8468034107217259
25,48,46,0.8130192704723842
25,49,14,0.8144085505617001
25,52,17,0.8495713402104215
25,57,22,0.8694819167878112
25,57,24,0.8102018623499992
25,57,59,0.8225081444812119
25,59,24,0.8563853082508807
25,59,57,0.8225081444812119
25,60,25,0.8920181987185665
25,61,26,0.80134370539643
25,63,28,0.8043815668845778
25,64,29,0.8834660203385906
25,65,30,0.8230399183682622
25,66,31,0.8338918979186166
26,0,35,0.8420096341382125
26,2,37,0.8384526199430818
26,5,21,0.8199663256506441
26,5,56,0.8301085017257482
26,7,42,0.8026364069579925
26,8,29,0.8076670906021362
26,10,25,0.8335463931128209
26,10,45,0.8910330325963253
26,11,13,0.8404312721994784
26,11,21,0.8403798074991113
26,11,46,0.804787139540571
26,13,11,0.8404312721994784
26,13,21,0.8463465883672111
26,13,48,0.8944062553903004
26,14,49,0.850031147506526
26,15,30,0.8003687943929431
26,15,42,0.8250519563088464
26,16,51,0.8332148697557328
26,17,52,0.9065793384991848
26,18,20,0.8232695847641422
26,20,18,0.8232695847641422
26,21,5,0.8199663256506441
26,21,11,0.8403798074991113
26,21,13,0.8463465883672111
26,21,56,0.8016171815573767
26,22,24,0.8304070383535097
26,22,66,0.8125746003287565
26,24,22,0.8304070383535097
26,24,57,0.8162205793429512
26,25,10,0.8335463931128209
26,25,60,0.9236037938143916
26,26,61,0.8553544044996106
26,28,63,0.8007017540282098
26,29,8,0.8076670906021362
26,29,64,0.8525496757984918
26,30,15,0.8003687943929431
26,30,65,0.8468589140722735
26,35,0,0.8420096341382125
26,37,2,0.8384526199430818
26,38,43,0.8305398650144596
26,42,7,0.8026364069579925
26,42,15,0.8250519563088464
26,42,48,0.8261625130447056
26,43,38,0.8305398650144596
26,45,10,0.8910330325963253
26,46,11,0.804787139540571
26,48,13,0.8944062553903004
26,48,42,0.8261625130447056
26,48,56,0.804535147806667
26,49,14,0.850031147506526
26,51,16,0.8332148697557328
26,52,17,0.9065793384991848
26,53,55,0.8617787237570325
26,55,53,0.8617787237570325
26,56,5,0.8301085017257482
26,56,21,0.8016171815573767
26,56,48,0.804535147806667
26,57,24,0.8162205793429512
26,57,59,0.8721501848790164
26,59,57,0.8721501848790164
26,60,25,0.9236037938143916
26,61,26,0.8553544044996106
26,63,28,0.8007017540282098
26,64,29,0.8525496757984918
26,65,30,0.8468589140722735
26,66,22,0.8125746003287565
27,6,41,0.8200682394192156
27,7,9,0.8500133109104829
27,7,11,0.8052119990300663
27,7,13,0.8494802792433667
27,7,42,0.9165472390031152
27,7,48,0.8412796504381985
27,9,7,0.8500133109104829
27,9,42,0.8590176420441705
27,9,46,0.8139725100187254
27,10,45,0.9041085650210707
27,11,7,0.8052119990300663
27,11,13,0.8501133096285183
27,11,42,0.8147373686395193
27,11,46,0.816719155990006
27,11,48,0.8017811983314191
27,12,14,0.8108810995389463
27,12,49,0.8349735317828851
27,13,7,0.8494802792433667
27,13,11,0.8501133096285183
27,13,42,0.8430747715688914
27,13,48,0.9196435760362375
27,14,12,0.8108810995389463
27,14,49,0.8887818726296015
27,16,51,0.8178753927269414
27,17,52,0.8813551637752661
27,21,56,0.8100363882708399
27,22,24,0.8062572723078237
27,24,22,0.8062572723078237
27,24,59,0.840192543970225
27,25,60,0.8949325137920593
27,26,61,0.8627270485370944
27,28,63,0.8296018632038935
27,29,64,0.8568925222726939
27,30,65,0.8388693980833328
27,32,67,0.8662528929662704
27,41,6,0.8200682394192156
27,42,7,0.9165472390031152
27,42,9,0.8590176420441705
27,42,11,0.8147373686395193
27,42,13,0.8430747715688914
27,42,46,0.8474816036661482
27,42,48,0.8442822283835231
27,45,10,0.9041085650210707
27,46,9,0.8139725100187254
27,46,11,0.816719155990006
27,46,42,0.8474816036661482
27,46,48,0.8114101000430037
27,48,7,0.8412796504381985
27,48,11,0.8017811983314191
27,48,13,0.9196435760362375
27,48,42,0.8442822283835231
27,48,46,0.8114101000430037
27,49,12,0.8349735317828851
27,49,14,0.8887818726296015
27,51,16,0.8178753927269414
27,52,17,0.8813551637752661
27,56,21,0.8100363882708399
27,57,59,0.873650161044338
27,59,24,0.840192543970225
27,59,57,0.873650161044338
27,60,25,0.8949325137920593
27,61,26,0.8627270485370944
27,63,28,0.8296018632038935
27,64,29,0.8568925222726939
27,65,30,0.8388693980833328
27,65,69,0.8137253982570314
27,67,32,0.8662528929662704
27,69,65,0.8137253982570314
28,7,13,0.885946751660396
28,7,42,0.8309505956027181
28,10,25,0.8927366081938347
28,10,45,0.9181830922376538
28,10,60,0.8204219009565645
28,11,13,0.8276076386522454
28,11,21,0.8025149489125047
28,11,46,0.8119033449482153
28,13,7,0.885946751660396
28,13,11,0.8276076386522454
28,13,21,0.8103485777694451
28,13,48,0.8667157723506702
28,14,49,0.9063837387850232
28,21,11,0.8025149489125047
28,21,13,0.8103485777694451
28,25,10,0.8927366081938347
28,25,45,0.8591587091054701
28,25,60,0.936316778118166
28,29,64,0.8262214425203321
28,38,43,0.8141343386748164
28,42,7,0.8309505956027181
28,43,38,0.8141343386748164
28,43,50,0.828285318859719
28,45,10,0.9181830922376538
28,45,25,0.8591587091054701
28,45,60,0.8201146742063223
28,46,11,0.8119033449482153
28,48,13,0.8667157723506702
28,49,14,0.9063837387850232
28,49,67,0.8032443016015614
28,50,43,0.828285318859719
28,60,10,0.8204219009565645
28,60,25,0.936316778118166
28,60,45,0.8201146742063223
28,62,63,0.8059780660237331
28,63,62,0.8059780660237331
28,64,29,0.8262214425203321
28,67,49,0.8032443016015614
29,3,8,0.8282706409047347
29,5,40,0.8538866845754389
29,8,3,0.8282706409047347
29,10,25,0.8195088087340036
29,10,45,0.8504475918546406
29,14,26,0.8188856444111101
29,14,49,0.8718488143776123
29,25,10,0.8195088087340036
29,25,60,0.9246439368703359
29,26,14,0.8188856444111101
29,26,61,0.8513887174673064
29,40,5,0.8538866845754389
29,45,10,0.8504475918546406
29,49,14,0.8718488143776123
29,49,61,0.8133654327769468
29,53,55,0.8281999448437563
29,55,53,0.8281999448437563
29,60,25,0.9246439368703359
29,61,26,0.8513887174673064
29,61,49,0.8133654327769468
30,2,37,0.8109896234342504
30,5,21,0.9073794438209467
30,5,40,0.8907993132798535
30,5,56,0.8064663958861955
30,7,13,0.8385731045708297
30,7,42,0.8494728050870293
30,7,48,0.8239462884272998
30,10,25,0.812803929081066
30,11,13,0.828081387399736
30,11,21,0.8319354422616976
30,11,48,0.8230256819365614
30,13,7,0.8385731045708297
30,13,11,0.828081387399736
30,13,42,0.8440147606590277
30,13,48,0.8948200089668393
30,14,49,0.8248205700430234
30,16,51,0.8605523711523384
30,17,52,0.8030469054760502
30,21,5,0.9073794438209467
30,21,11,0.8319354422616976
30,21,56,0.8140751430992358
30,24,59,0.8146711794051853
30,25,10,0.812803929081066
30,25,60,0.8463718938963833
30,28,63,0.8292531218236584
30,29,64,0.8443990408295848
30,37,2,0.8109896234342504
30,40,5,0.8907993132798535
30,42,7,0.8494728050870293
30,42,13,0.8440147606590277
30,42,48,0.8127015662855787
30,43,50,0.8039648980724604
30,48,7,0.8239462884272998
30,48,11,0.8230256819365614
30,48,13,0.8948200089668393
30,48,42,0.8127015662855787
30,49,14,0.8248205700430234
30,50,43,0.8039648980724604
30,51,16,0.8605523711523384
30,52,17,0.8030469054760502
30,53,55,0.8478703622430711
30,55,53,0.8478703622430711
30,56,5,0.8064663958861955
30,56,21,0.8140751430992358
30,57,59,0.8143460356483858
30,59,24,0.8146711794051853
30,59,57,0.8143460356483858
30,60,25,0.8463718938963833
30,63,28,0.8292531218236584
30,64,29,0.8443990408295848
31,5,21,0.8108968701943247
31,5,40,0.8284966411781126
31,7,9,0.8141153255893862
31,7,11,0.8178056261157483
31,7,13,0.8834659692300291
31,7,42,0.8516678912086398
31,7,48,0.8316530233611463
31,9,7,0.8141153255893862
31,9,11,0.8251670783164279
31,9,42,0.8235836839424714
31,10,25,0.8552526626185927
31,10,45,0.8203754062983746
31,11,7,0.8178056261157483
31,11,9,0.8251670783164279
31,11,13,0.8654760367684642
31,11,42,0.8404570651035204
31,11,46,0.8236360349370986
31,11,48,0.8503583668290768
31,13,7,0.8834659692300291
31,13,11,0.8654760367684642
31,13,42,0.8061613445859058
31,13,48,0.9254516052014122
31,21,5,0.8108968701943247
31,21,56,0.8052802774458465
31,22,24,0.8314410266271856
31,24,22,0.8314410266271856
31,25,10,0.8552526626185927
31,25,60,0.8196848800582505
31,30,65,0.8076260220845638
31,40,5,0.8284966411781126
31,42,7,0.8516678912086398
31,42,9,0.8235836839424714
31,42,11,0.8404570651035204
31,42,13,0.8061613445859058
31,42,48,0.8127927383867986
31,45,10,0.8203754062983746
31,46,11,0.8236360349370986
31,48,7,0.8316530233611463
31,48,11,0.8503583668290768
31,48,13,0.9254516052014122
31,48,42,0.8127927383867986
31,56,21,0.8052802774458465
31,60,25,0.8196848800582505
31,65,30,0.8076260220845638
32,2,37,0.8117982378947333
32,5,11,0.8729007909994062
32,5,21,0.9095342238932611
32,5,40,0.8389992619130467
32,5,56,0.8380958171922493
32,7,42,0.8224745842804836
32,11,5,0.8729007909994062
32,11,21,0.8215122328212467
32,13,21,0.811553441124499
32,13,48,0.9080963171271538
32,14,49,0.8709133196984926
32,16,51,0.802057197701842
32,17,22,0.8026891723006089
32,17,24,0.8324978328035673
32,17,52,0.8665137161202179
32,17,57,0.8318070140414128
32,21,5,0.9095342238932611
32,21,11,0.8215122328212467
32,21,13,0.811553441124499
32,21,56,0.853158937330881
32,22,17,0.8026891723006089
32,22,24,0.8981502427660332
32,22,57,0.8898912200873964
32,22,59,0.8102618377293301
32,24,17,0.8324978328035673
32,24,22,0.8981502427660332
32,24,57,0.8229564352881364
32,24,59,0.8335022661061071
32,25,60,0.8111124430955444
32,26,61,0.8232830833048272
32,37,2,0.8117982378947333
32,40,5,0.8389992619130467
32,40,48,0.8471740448819205
32,40,56,0.8133623488219245
32,42,7,0.8224745842804836
32,48,13,0.9080963171271538
32,48,40,0.8471740448819205
32,48,56,0.828657652072944
32,49,14,0.8709133196984926
32,50,63,0.845898352466097
32,51,16,0.802057197701842
32,52,17,0.8665137161202179
32,56,5,0.8380958171922493
32,56,21,0.853158937330881
32,56,40,0.8133623488219245
32,56,48,0.828657652072944
32,57,17,0.8318070140414128
32,57,22,0.8898912200873964
32,57,24,0.8229564352881364
32,57,59,0.8809484408332551
32,59,22,0.8102618377293301
32,59,24,0.8335022661061071
32,59,57,0.8809484408332551
32,60,25,0.8111124430955444
32,61,26,0.8232830833048272
32,63,50,0.845898352466097
33,2,37,0.8192603675986254
33,5,11,0.8198516049863597
33,5,21,0.8639904437954637
33,5,40,0.809848581465938
33,5,56,0.8133122674858878
33,7,42,0.8364928713102582
33,10,25,0.8374366470037741
33,10,45,0.8769657706618534
33,11,5,0.8198516049863597
33,11,21,0.8410978606815375
33,11,46,0.8574638463079552
33,12,47,0.8205234784107123
33,13,48,0.8420769357714725
33,14,32,0.859034931788459
33,14,49,0.9363083251910933
33,14,67,0.8249552621926428
33,17,52,0.8037552494547319
33,21,5,0.8639904437954637
33,21,11,0.8410978606815375
33,21,46,0.8224139535656951
33,21,48,0.8391454635789202
33,21,56,0.9115664368288874
33,22,24,0.8517069188045309
33,22,57,0.8405745695570436
33,24,22,0.8517069188045309
33,24,59,0.8503632978799189
33,25,10,0.8374366470037741
33,25,60,0.9075170884915938
33,26,61,0.8535803297171871
33,32,14,0.859034931788459
33,32,67,0.8312576415860249
33,37,2,0.8192603675986254
33,40,5,0.809848581465938
33,42,7,0.8364928713102582
33,45,10,0.8769657706618534
33,46,11,0.8574638463079552
33,46,21,0.8224139535656951
33,46,48,0.8084720675790859
33,47,12,0.8205234784107123
33,48,13,0.8420769357714725
33,48,21,0.8391454635789202
33,48,46,0.8084720675790859
33,48,56,0.8370342324014002
33,49,14,0.9363083251910933
33,52,17,0.8037552494547319
33,56,5,0.8133122674858878
33,56,21,0.9115664368288874
33,56,48,0.8370342324014002
33,57,22,0.8405745695570436
33,57,59,0.8280284786953253
33,59,24,0.8503632978799189
33,59,57,0.8280284786953253
33,60,25,0.9075170884915938
33,61,26,0.8535803297171871
33,67,14,0.8249552621926428
33,67,32,0.8312576415860249
34,0,35,0.850977397314002
34,1,15,0.8018847373224337
34,2,37,0.8152056353455246
34,5,21,0.8510359694216764
34,5,40,0.832576276201375
34,7,9,0.8434129336392514
34,7,11,0.8159111801939116
34,7,42,0.8650698936224243
34,9,7,0.8434129336392514
34,10,25,0.8394969328224723
34,10,45,0.8348856142519617
34,11,7,0.8159111801939116
34,11,42,0.8002010636262128
34,11,46,0.8869429149331407
34,13,21,0.860308146941936
34,13,48,0.8895742939584819
34,14,49,0.8815929968138311
34,15,1,0.8018847373224337
34,17,52,0.8147198036466161
34,19,20,0.8218114145399287
34,20,19,0.8218114145399287
34,21,5,0.8510359694216764
34,21,13,0.860308146941936
34,21,40,0.8330893014303508
34,21,48,0.8680343373022066
34,21,56,0.8417175031113016
34,24,59,0.8555160249541054
34,25,10,0.8394969328224723
34,25,60,0.853806198772862
34,29,64,0.8156487266081831
34,30,65,0.8875327870830371
34,34,69,0.854578081645717
34,35,0,0.850977397314002
34,37,2,0.8152056353455246
34,40,5,0.832576276201375
34,40,21,0.8330893014303508
34,42,7,0.8650698936224243
34,42,11,0.8002010636262128
34,42,46,0.8621881636420035
34,43,50,0.8325174423244905
34,45,10,0.8348856142519617
34,46,11,0.8869429149331407
34,46,42,0.8621881636420035
34,48,13,0.8895742939584819
34,48,21,0.8680343373022066
34,48,56,0.8279835596825089
34,49,14,0.8815929968138311
34,50,43,0.8325174423244905
34,52,17,0.8147198036466161
34,56,21,0.8417175031113016
34,56,48,0.8279835596825089
34,57,59,0.8601918106016939
34,59,24,0.8555160249541054
34,59,57,0.8601918106016939
34,60,25,0.853806198772862
34,64,29,0.8156487266081831
34,65,30,0.8875327870830371
34,69,34,0.854578081645717
35,0,35,0.849577231878354
35,5,11,0.8277035062532544
35,5,21,0.83316591309222
35,7,13,0.8956677095174627
35,7,42,0.8519623710694538
35,8,15,0.8033707681970859
35,9,42,0.8591891675338734
35,10,14,0.8464283275797344
35,10,25,0.8231874317908323
35,10,45,0.9143673776353705
35,11,5,0.8277035062532544
35,11,21,0.8266146653604582
35,11,46,0.8102502084224307
35,13,7,0.8956677095174627
35,13,42,0.8449453912589672
35,13,48,0.8637663068266392
35,14,10,0.8464283275797344
35,14,49,0.8872880209048042
35,15,8,0.8033707681970859
35,17,29,0.8038437219834065
35,17,52,0.8301534414864117
35,18,20,0.8354652275254252
35,20,18,0.8354652275254252
35,20,31,0.841339059388314
35,21,5,0.83316591309222
35,21,11,0.8266146653604582
35,21,56,0.8672863508615455
35,22,24,0.8632681408851255
35,22,57,0.8148384878441086
35,24,22,0.8632681408851255
35,24,57,0.8102959635910572
35,24,59,0.8041674055494055
35,25,10,0.8231874317908323
35,25,60,0.9236009660085094
35,29,17,0.8038437219834065
35,31,20,0.841339059388314
35,35,0,0.849577231878354
35,42,7,0.8519623710694538
35,42,9,0.8591891675338734
35,42,13,0.8449453912589672
35,42,48,0.8020840628363046
35,45,10,0.9143673776353705
35,46,11,0.8102502084224307
35,48,13,0.8637663068266392
35,48,42,0.8020840628363046
35,49,14,0.8872880209048042
35,52,17,0.8301534414864117
35,56,21,0.8672863508615455
35,57,22,0.8148384878441086
35,57,24,0.8102959635910572
35,59,24,0.8041674055494055
35,60,25,0.9236009660085094
36,2,37,0.8363668559199571
36,5,21,0.8597707303762118
36,5,56,0.8206464322098534
36,7,42,0.8232101546229894
36,10,25,0.8373777862760298
36,10,60,0.808652090023734
36,11,46,0.8069872000255847
36,13,21,0.8398138947643071
36,13,48,0.8846725593044786
36,14,32,0.8001760112030348
36,14,49,0.8629116494353937
36,16,51,0.8109072813407388
36,17,52,0.8754151541859432
36,21,5,0.8597707303762118
36,21,13,0.8398138947643071
36,21,48,0.8084820248562915
36,21,56,0.8659756548047972
36,22,24,0.8891531269842068
36,22,57,0.8915262193818523
36,22,59,0.8286575643772319
36,24,22,0.8891531269842068
36,24,57,0.8633440747946344
36,24,59,0.8830546277483398
36,25,10,0.8373777862760298
36,25,60,0.9199780429905232
36,26,61,0.847386945887641
36,30,65,0.8600298692247287
36,32,14,0.8001760112030348
36,36,65,0.8020942534971526
36,37,2,0.8363668559199571
36,42,7,0.8232101546229894
36,46,11,0.8069872000255847
36,48,13,0.8846725593044786
36,48,21,0.8084820248562915
36,48,56,0.8557099209025556
36,49,14,0.8629116494353937
36,51,16,0.8109072813407388
36,52,17,0.8754151541859432
36,56,5,0.8206464322098534
36,56,21,0.8659756548047972
36,56,48,0.8557099209025556
36,57,22,0.8915262193818523
36,57,24,0.8633440747946344
36,57,59,0.8678476631544819
36,59,22,0.8286575643772319
36,59,24,0.8830546277483398
36,59,57,0.8678476631544819
36,60,10,0.808652090023734
36,60,25,0.9199780429905232
36,61,26,0.847386945887641
36,65,30,0.8600298692247287
36,65,36,0.8020942534971526
37,8,15,0.8316044812289788
37,14,49,0.8502975974461886
37,15,8,0.8316044812289788
37,21,56,0.8584869329879585
37,25,60,0.8141085469157503
37,49,14,0.8502975974461886
37,56,21,0.8584869329879585
37,57,59,0.8072809603931932
37,59,57,0.8072809603931932
37,60,25,0.8141085469157503
38,10,45,0.8495093426328371
38,11,46,0.8571742350893722
38,13,48,0.8053261778961642
38,25,60,0.8718125466992009
38,45,10,0.8495093426328371
38,46,11,0.8571742350893722
38,48,13,0.8053261778961642
38,60,25,0.8718125466992009
39,2,37,0.8284766941395558
39,5,40,0.8625294601461881
39,10,25,0.8123601403504687
39,10,45,0.8344736036821718
39,14,49,0.8220924663856191
39,22,24,0.8434630833833291
39,22,57,0.818574636209854
39,24,22,0.8434630833833291
39,25,10,0.8123601403504687
39,25,60,0.8747931446841347
39,26,61,0.8516383607379121
39,37,2,0.8284766941395558
39,38,43,0.8985958849231623
39,40,5,0.8625294601461881
39,43,38,0.8985958849231623
39,45,10,0.8344736036821718
39,49,14,0.8220924663856191
39,57,22,0.818574636209854
39,60,25,0.8747931446841347
39,61,26,0.8516383607379121
40,2,37,0.8312320171621103
40,7,13,0.836302426103249
40,7,42,0.8729951070719918
40,10,25,0.8785235580547931
40,10,45,0.822747229141227
40,13,7,0.836302426103249
40,13,42,0.8073154660309555
40,13,48,0.8222785991246094
40,14,49,0.8586564977206529
40,25,10,0.8785235580547931
40,25,60,0.8849731349572839
40,30,65,0.8006545896965288
40,37,2,0.8312320171621103
40,42,7,0.8729951070719918
40,42,13,0.8073154660309555
40,45,10,0.822747229141227
40,48,13,0.8222785991246094
40,49,14,0.8586564977206529
40,60,25,0.8849731349572839
40,65,30,0.8006545896965288
41,0,35,0.8000613735018047
41,7,42,0.8396988100244919
41,10,25,0.8355097264145865
41,10,45,0.8558619853589288
41,13,48,0.8731914141095672
41,14,49,0.8390685836167323
41,17,52,0.8703767306435957
41,22,24,0.8857193963861482
41,22,57,0.8959685165054607
41,22,59,0.8394654427732952
41,24,22,0.8857193963861482
41,24,57,0.8305596686261185
41,24,59,0.8942122640041907
41,25,10,0.8355097264145865
41,25,60,0.9176599715122549
41,26,61,0.8220238761274354
41,28,63,0.903848147603508
41,29,64,0.8340826570448234
41,30,65,0.8422839824849289
41,35,0,0.8000613735018047
41,42,7,0.8396988100244919
41,45,10,0.8558619853589288
41,48,13,0.8731914141095672
41,49,14,0.8390685836167323
41,52,17,0.8703767306435957
41,57,22,0.8959685165054607
41,57,24,0.8305596686261185
41,57,59,0.8364793684219769
41,59,22,0.8394654427732952
41,59,24,0.8942122640041907
41,59,57,0.8364793684219769
41,60,25,0.9176599715122549
41,61,26,0.8220238761274354
41,63,28,0.903848147603508
41,64,29,0.8340826570448234
41,65,30,0.8422839824849289
42,2,37,0.8398721753845718
42,7,13,0.8346631548083896
42,7,42,0.8217931731788077
42,10,25,0.8094498644631916
42,10,45,0.8683661930890848
42,11,13,0.8282734213548315
42,11,21,0.8312281066397962
42,13,7,0.8346631548083896
42,13,11,0.8282734213548315
42,13,21,0.8034733177271227
42,14,49,0.8333814462940969
42,16,51,0.8098044807522681
42,17,52,0.8002518821202855
42,21,11,0.8312281066397962
42,21,13,0.8034733177271227
42,25,10,0.8094498644631916
42,25,60,0.8768874249161015
42,29,64,0.8486591731743854
42,37,2,0.8398721753845718
42,42,7,0.8217931731788077
42,45,10,0.8683661930890848
42,49,14,0.8333814462940969
42,51,16,0.8098044807522681
42,52,17,0.8002518821202855
42,60,25,0.8768874249161015
42,60,64,0.8258265011280839
42,64,29,0.8486591731743854
42,64,60,0.8258265011280839
43,0,35,0.8294619790801159
43,2,37,0.8099288461485313
43,7,11,0.8142054774972273
43,7,13,0.8472731667309052
43,7,42,0.8185314234466272
43,10,25,0.8185187252111895
43,11,7,0.8142054774972273
43,13,7,0.8472731667309052
43,13,48,0.8363298566089391
43,14,49,0.8144532107128916
43,16,51,0.8432041480468875
43,17,52,0.8675905317261715
43,22,24,0.8387312990527208
43,22,59,0.8227325404474211
43,24,22,0.8387312990527208
43,24,59,0.8767916271505364
43,25,10,0.8185187252111895
43,25,40,0.8012075103333794
43,25,60,0.8532106976888657
43,35,0,0.8294619790801159
43,37,2,0.8099288461485313
43,38,43,0.80136706608835
43,40,25,0.8012075103333794
43,42,7,0.8185314234466272
43,43,38,0.80136706608835
43,48,13,0.8363298566089391
43,49,14,0.8144532107128916
43,51,16,0.8432041480468875
43,52,17,0.8675905317261715
43,59,22,0.8227325404474211
